wage,income,age,educ,public,tenure,experience,subordinates,otherjob,internet,trust,urban,region,sex
28000.0,28000,34,5.0,0.0,6.0,14.0,0,0,1,1,0,Дальневосточный федеральный округ,male
18000.0,18000,34,5.0,1.0,6.0,8.0,1,0,1,1,0,Дальневосточный федеральный округ,female
15000.0,15000,44,5.0,0.0,26.0,26.0,0,1,1,1,0,Дальневосточный федеральный округ,female
18000.0,18000,40,3.0,0.0,6.0,19.0,0,0,0,1,0,Дальневосточный федеральный округ,female
22000.0,22000,40,0.0,1.0,2.0,15.0,0,0,1,0,0,Дальневосточный федеральный округ,female
5100.0,6600,46,2.0,1.0,0.0,26.0,0,1,0,1,0,Дальневосточный федеральный округ,female
17000.0,17000,42,2.0,0.0,0.0,25.0,0,0,0,1,0,Дальневосточный федеральный округ,male
88000.0,88000,30,2.0,0.0,0.0,10.0,0,0,0,1,0,Дальневосточный федеральный округ,male
11000.0,11000,45,2.0,0.0,0.0,29.0,0,0,0,1,0,Восточный и Дальне-Восточный экономический район,male
30000.0,30000,37,0.0,0.0,0.0,18.0,1,0,0,1,0,Дальневосточный федеральный округ,male
19000.0,19000,45,3.0,0.0,25.0,30.0,0,0,1,0,0,Дальневосточный федеральный округ,male
15000.0,16000,32,4.0,1.0,0.0,5.0,0,0,0,1,0,Дальневосточный федеральный округ,female
45000.0,55000,25,0.0,0.0,4.0,5.0,1,1,1,0,0,Дальневосточный федеральный округ,male
10000.0,10000,23,5.0,1.0,5.0,5.0,0,1,1,1,0,Дальневосточный федеральный округ,female
25000.0,25000,37,5.0,1.0,1.0,15.0,0,0,0,1,0,Дальневосточный федеральный округ,female
9000.0,9600,33,5.0,1.0,15.0,16.0,0,0,0,0,0,Дальневосточный федеральный округ,female
30000.0,30000,33,2.0,1.0,4.0,15.0,0,0,0,0,0,Дальневосточный федеральный округ,male
8000.0,8000,44,0.0,1.0,13.0,23.0,1,1,0,0,0,Дальневосточный федеральный округ,female
17000.0,17000,45,0.0,0.0,6.0,28.0,0,0,0,0,0,Дальневосточный федеральный округ,male
13000.0,14400,20,0.0,0.0,0.0,0.0,0,0,0,1,0,Дальневосточный федеральный округ,male
85000.0,85000,34,0.0,0.0,6.0,11.0,1,0,1,0,0,Дальневосточный федеральный округ,female
12000.0,15600,52,0.0,1.0,8.0,31.0,0,0,0,0,0,Дальневосточный федеральный округ,female
36000.0,40500,54,0.0,1.0,6.0,34.0,1,1,1,0,0,Дальневосточный федеральный округ,male
36000.0,36000,28,0.0,0.0,5.0,5.0,0,0,1,0,0,Дальневосточный федеральный округ,male
70000.0,70000,39,0.0,0.0,3.0,21.0,1,1,1,0,0,Дальневосточный федеральный округ,male
32000.0,36000,52,0.0,0.0,1.0,32.0,1,0,1,0,0,Дальневосточный федеральный округ,female
25000.0,29300,59,0.0,0.0,0.0,44.0,1,0,0,0,0,Дальневосточный федеральный округ,male
23000.0,27500,43,2.0,0.0,11.0,24.0,1,0,1,0,0,Дальневосточный федеральный округ,male
15000.0,15000,42,2.0,0.0,5.0,27.0,0,0,0,0,0,Дальневосточный федеральный округ,female
20000.0,20000,47,0.0,1.0,19.0,28.0,1,0,0,0,0,Дальневосточный федеральный округ,female
8500.0,8500,36,3.0,1.0,4.0,18.0,1,1,0,0,0,Восточный и Дальне-Восточный экономический район,female
7000.0,7000,30,0.0,1.0,1.0,7.0,0,1,0,0,0,Восточный и Дальне-Восточный экономический район,male
10000.0,13500,50,5.0,1.0,28.0,30.0,0,0,0,0,0,Дальневосточный федеральный округ,female
9000.0,12500,23,2.0,1.0,6.0,3.0,0,0,1,0,0,Дальневосточный федеральный округ,female
25000.0,30000,54,4.0,1.0,32.0,32.0,1,0,0,1,0,Дальневосточный федеральный округ,female
14000.0,14000,43,2.0,0.0,2.0,26.0,0,0,0,1,0,Дальневосточный федеральный округ,male
2000.0,2000,29,5.0,0.0,6.0,6.0,0,0,1,0,0,Дальневосточный федеральный округ,male
910.0,910,29,5.0,1.0,6.0,6.0,1,0,0,0,0,Дальневосточный федеральный округ,female
30000.0,30000,34,0.0,0.0,0.0,15.0,0,0,0,1,0,Дальневосточный федеральный округ,male
12000.0,12000,34,4.0,1.0,4.0,18.0,1,1,0,0,0,Дальневосточный федеральный округ,female
22000.0,23600,41,0.0,1.0,8.0,22.0,0,0,0,1,0,Дальневосточный федеральный округ,female
20000.0,20000,33,0.0,0.0,2.0,14.0,0,0,1,1,0,Дальневосточный федеральный округ,female
7600.0,7600,55,0.0,0.0,19.0,25.0,1,0,0,1,0,Восточный и Дальне-Восточный экономический район,female
17000.0,17000,47,0.0,0.0,5.0,27.0,0,0,0,0,0,Дальневосточный федеральный округ,female
17000.0,17000,49,0.0,0.0,5.0,30.0,0,0,0,1,0,Дальневосточный федеральный округ,male
11000.0,11000,22,0.0,0.0,0.0,0.0,0,1,1,0,0,Дальневосточный федеральный округ,male
42000.0,42000,36,0.0,0.0,4.0,15.0,1,1,1,0,0,Дальневосточный федеральный округ,female
30000.0,30000,50,0.0,0.0,12.0,28.0,0,0,0,1,0,Дальневосточный федеральный округ,male
7000.0,7000,48,0.0,1.0,5.0,30.0,0,1,0,1,0,Дальневосточный федеральный округ,female
10000.0,10000,20,0.0,0.0,0.0,1.0,0,1,0,1,0,Дальневосточный федеральный округ,female
15000.0,15000,35,0.0,0.0,0.0,16.0,0,1,0,1,0,Дальневосточный федеральный округ,female
12000.0,12000,44,2.0,0.0,23.0,17.0,0,1,0,1,0,Дальневосточный федеральный округ,male
30000.0,34000,52,5.0,0.0,6.0,33.0,1,0,1,0,0,Дальневосточный федеральный округ,female
12000.0,12000,47,4.0,0.0,1.0,32.0,0,0,0,0,0,Дальневосточный федеральный округ,female
17000.0,17000,21,2.0,0.0,0.0,0.0,0,0,0,0,0,Дальневосточный федеральный округ,male
13000.0,13000,28,0.0,0.0,3.0,4.0,0,0,0,1,0,Дальневосточный федеральный округ,male
23000.0,23000,42,5.0,1.0,22.0,22.0,0,0,0,1,0,Дальневосточный федеральный округ,female
22000.0,22000,43,5.0,1.0,16.0,18.0,1,0,0,1,0,Дальневосточный федеральный округ,female
25000.0,25000,38,2.0,0.0,7.0,18.0,0,0,1,0,0,Дальневосточный федеральный округ,male
8800.0,8800,33,2.0,1.0,5.0,9.0,0,1,0,0,0,Дальневосточный федеральный округ,female
32000.0,35000,23,2.0,1.0,2.0,2.0,0,0,0,1,0,Дальневосточный федеральный округ,male
12000.0,15500,26,5.0,1.0,0.0,2.0,0,0,0,1,0,Дальневосточный федеральный округ,female
60000.0,60000,26,0.0,0.0,2.0,3.0,1,0,0,0,0,Дальневосточный федеральный округ,male
8000.0,8000,45,0.0,0.0,4.0,24.0,0,0,0,0,0,Дальневосточный федеральный округ,female
8000.0,8000,46,0.0,0.0,1.0,22.0,0,1,0,0,0,Дальневосточный федеральный округ,male
11000.0,11000,24,0.0,0.0,0.0,6.0,0,0,0,0,0,Дальневосточный федеральный округ,male
15000.0,15000,24,0.0,1.0,2.0,2.0,1,0,0,0,0,Дальневосточный федеральный округ,female
22700.0,31000,31,0.0,1.0,4.0,16.0,0,0,0,0,0,Дальневосточный федеральный округ,male
15000.0,15000,31,0.0,0.0,0.0,13.0,0,0,1,0,0,Дальневосточный федеральный округ,female
8000.0,11550,53,0.0,1.0,4.0,25.0,0,0,0,1,0,Дальневосточный федеральный округ,female
20000.0,20000,38,4.0,0.0,0.0,19.0,0,0,0,0,0,Дальневосточный федеральный округ,female
22000.0,29000,52,5.0,1.0,19.0,30.0,1,0,0,1,0,Дальневосточный федеральный округ,female
30000.0,30000,54,5.0,0.0,0.0,30.0,0,0,1,0,0,Дальневосточный федеральный округ,male
8300.0,8300,43,4.0,0.0,6.0,23.0,0,0,0,1,0,Дальневосточный федеральный округ,female
15000.0,15000,42,0.0,0.0,6.0,27.0,0,1,1,1,0,Дальневосточный федеральный округ,male
25000.0,25000,36,0.0,0.0,5.0,18.0,0,0,0,1,0,Дальневосточный федеральный округ,female
14000.0,14000,36,4.0,1.0,17.0,17.0,0,1,0,0,0,Дальневосточный федеральный округ,female
14142.0,17768,49,0.0,1.0,21.0,24.0,0,1,0,1,0,Дальневосточный федеральный округ,female
15000.0,15000,29,2.0,1.0,6.0,9.0,0,1,0,1,0,Дальневосточный федеральный округ,male
980.0,980,26,4.0,1.0,2.0,4.0,0,0,0,1,0,Дальневосточный федеральный округ,female
8500.0,12380,52,0.0,1.0,30.0,33.0,1,0,0,1,0,Дальневосточный федеральный округ,female
12000.0,12000,29,0.0,1.0,7.0,7.0,0,1,1,0,0,Дальневосточный федеральный округ,female
22000.0,30000,29,0.0,0.0,6.0,9.0,1,1,0,0,0,Дальневосточный федеральный округ,male
17000.0,17000,25,0.0,0.0,5.0,7.0,0,1,0,1,0,Дальневосточный федеральный округ,male
10000.0,10000,25,0.0,1.0,3.0,6.0,0,1,0,1,0,Дальневосточный федеральный округ,female
42000.0,42000,47,0.0,1.0,17.0,31.0,1,0,0,1,0,Дальневосточный федеральный округ,male
7200.0,11200,51,0.0,1.0,14.0,36.0,0,0,0,0,0,Дальневосточный федеральный округ,female
23000.0,23000,20,4.0,1.0,1.0,1.0,0,0,0,0,0,Дальневосточный федеральный округ,male
10000.0,10000,49,3.0,1.0,28.0,31.0,0,0,0,1,0,Дальневосточный федеральный округ,female
12000.0,12000,44,2.0,0.0,4.0,24.0,0,0,0,1,0,Дальневосточный федеральный округ,male
9000.0,9000,20,0.0,1.0,0.0,0.0,0,0,0,1,0,Дальневосточный федеральный округ,male
20000.0,20000,26,0.0,1.0,2.0,8.0,0,0,0,1,0,Дальневосточный федеральный округ,male
10000.0,10000,25,0.0,1.0,2.0,5.0,0,0,0,0,0,Дальневосточный федеральный округ,female
6000.0,6000,32,0.0,0.0,0.0,12.0,0,1,0,1,0,Дальневосточный федеральный округ,male
14700.0,14700,26,4.0,1.0,5.0,4.0,0,0,1,0,0,Дальневосточный федеральный округ,male
10000.0,10000,26,0.0,0.0,2.0,4.0,0,1,0,1,0,Дальневосточный федеральный округ,male
10000.0,10000,26,0.0,0.0,0.0,10.0,0,0,0,0,0,Дальневосточный федеральный округ,male
4000.0,4000,53,0.0,1.0,0.0,13.0,0,0,0,0,0,Дальневосточный федеральный округ,female
10000.0,10000,26,0.0,0.0,1.0,2.0,0,0,0,0,0,Дальневосточный федеральный округ,male
21000.0,21000,28,0.0,0.0,0.0,8.0,0,1,0,1,0,Дальневосточный федеральный округ,male
22000.0,23300,39,0.0,1.0,0.0,18.0,1,0,1,0,0,Дальневосточный федеральный округ,female
5100.0,5100,49,0.0,0.0,5.0,28.0,0,1,0,0,0,Восточный и Дальне-Восточный экономический район,female
20000.0,20000,33,0.0,0.0,1.0,12.0,1,0,1,0,0,Дальневосточный федеральный округ,female
18000.0,27400,50,0.0,0.0,31.0,32.0,0,0,0,0,0,Дальневосточный федеральный округ,female
20000.0,20000,42,0.0,0.0,4.0,4.0,0,1,0,0,0,Дальневосточный федеральный округ,male
25000.0,25000,32,0.0,0.0,1.0,2.0,0,0,0,0,0,Дальневосточный федеральный округ,female
35000.0,35000,39,0.0,0.0,7.0,18.0,0,0,0,1,0,Дальневосточный федеральный округ,male
14000.0,14000,47,2.0,0.0,3.0,8.0,0,0,0,1,0,Дальневосточный федеральный округ,male
18000.0,18000,39,0.0,0.0,0.0,22.0,0,0,0,0,0,Дальневосточный федеральный округ,male
6000.0,6000,46,2.0,0.0,5.0,30.0,0,0,0,1,0,Дальневосточный федеральный округ,female
16200.0,20642,57,0.0,0.0,6.0,40.0,1,0,0,1,0,Дальневосточный федеральный округ,male
10000.0,10000,22,0.0,0.0,0.0,3.0,0,0,0,0,0,Дальневосточный федеральный округ,male
20000.0,20000,43,0.0,1.0,7.0,24.0,1,1,0,0,0,Дальневосточный федеральный округ,female
20000.0,20000,35,0.0,1.0,6.0,17.0,0,1,1,0,0,Дальневосточный федеральный округ,male
9200.0,9200,45,0.0,0.0,23.0,23.0,0,1,0,1,0,Дальневосточный федеральный округ,male
9000.0,9000,24,0.0,0.0,5.0,5.0,0,1,0,1,0,Дальневосточный федеральный округ,male
12000.0,16140,54,0.0,0.0,5.0,35.0,0,0,0,0,0,Дальневосточный федеральный округ,female
23000.0,23000,36,2.0,0.0,10.0,19.0,0,0,0,0,0,Дальневосточный федеральный округ,male
20000.0,20000,38,5.0,1.0,1.0,16.0,0,0,0,1,0,Дальневосточный федеральный округ,female
18000.0,18000,25,0.0,0.0,6.0,4.0,0,1,0,1,0,Дальневосточный федеральный округ,male
1000.0,2000,28,5.0,1.0,4.0,3.0,0,0,0,1,0,Дальневосточный федеральный округ,female
10000.0,11173,34,4.0,1.0,13.0,13.0,0,0,0,1,0,Дальневосточный федеральный округ,female
21500.0,21500,33,5.0,1.0,14.0,15.0,0,1,1,0,0,Дальневосточный федеральный округ,female
9000.0,9000,31,1.0,1.0,13.0,13.0,0,0,0,0,0,Дальневосточный федеральный округ,female
20000.0,20000,48,3.0,1.0,9.0,26.0,0,0,0,0,0,Дальневосточный федеральный округ,male
7800.0,7800,49,3.0,0.0,15.0,20.0,0,0,0,1,0,Дальневосточный федеральный округ,female
12000.0,12900,45,2.0,0.0,3.0,22.0,0,0,0,0,0,Дальневосточный федеральный округ,male
4000.0,4000,33,1.0,1.0,16.0,16.0,0,1,0,0,0,Дальневосточный федеральный округ,female
8000.0,8000,54,0.0,0.0,12.0,35.0,0,0,0,0,0,Дальневосточный федеральный округ,male
9000.0,9000,40,0.0,0.0,9.0,23.0,0,0,0,1,0,Дальневосточный федеральный округ,male
13000.0,13000,39,3.0,1.0,3.0,20.0,0,0,0,0,0,Дальневосточный федеральный округ,male
4200.0,8000,53,0.0,1.0,28.0,37.0,0,0,0,0,0,Дальневосточный федеральный округ,female
16000.0,16000,31,5.0,1.0,0.0,9.0,0,0,0,1,0,Дальневосточный федеральный округ,female
6200.0,6200,32,2.0,1.0,12.0,12.0,0,0,0,0,0,Дальневосточный федеральный округ,female
12000.0,12000,43,3.0,1.0,22.0,22.0,0,0,0,0,0,Дальневосточный федеральный округ,male
13000.0,24503,39,5.0,1.0,12.0,14.0,1,0,0,0,0,Дальневосточный федеральный округ,female
8000.0,8000,34,5.0,1.0,16.0,15.0,0,1,0,0,0,Дальневосточный федеральный округ,female
8000.0,8000,30,4.0,1.0,11.0,11.0,0,0,0,0,0,Дальневосточный федеральный округ,female
18000.0,18000,28,2.0,1.0,4.0,4.0,0,0,0,0,0,Дальневосточный федеральный округ,male
10000.0,10000,41,4.0,0.0,2.0,17.0,1,0,1,0,1,Западно-Сибирский экономический район,female
9000.0,9000,52,5.0,1.0,4.0,30.0,1,0,0,0,1,Восточный и Дальне-Восточный экономический район,female
15000.0,15000,25,0.0,0.0,0.0,5.0,0,1,1,0,1,Западно-Сибирский экономический район,male
9000.0,11000,20,1.0,0.0,3.0,3.0,1,0,0,0,1,Восточный и Дальне-Восточный экономический район,female
20000.0,20000,27,3.0,0.0,3.0,6.0,0,0,1,1,1,Западно-Сибирский экономический район,female
16000.0,16000,53,0.0,0.0,8.0,37.0,0,0,0,0,1,Западно-Сибирский экономический район,male
8000.0,8000,51,4.0,1.0,2.0,29.0,1,0,0,0,1,Западно-Сибирский экономический район,female
6000.0,6000,45,5.0,1.0,7.0,22.0,1,0,1,0,1,Западно-Сибирский экономический район,female
19500.0,19500,52,5.0,0.0,6.0,34.0,1,0,1,0,1,Восточный и Дальне-Восточный экономический район,male
27000.0,27000,25,3.0,0.0,1.0,6.0,0,0,1,0,1,Западно-Сибирский экономический район,female
10500.0,10500,30,4.0,1.0,9.0,9.0,0,0,0,0,1,Западно-Сибирский экономический район,female
7120.0,9920,55,3.0,1.0,0.0,38.0,0,0,0,0,1,Западно-Сибирский экономический район,male
10000.0,10000,26,0.0,1.0,1.0,8.0,0,0,1,0,1,Западно-Сибирский экономический район,male
11000.0,11000,29,0.0,0.0,6.0,6.0,1,0,0,0,1,Западно-Сибирский экономический район,female
4000.0,4000,33,3.0,0.0,2.0,12.0,0,0,0,0,1,Западно-Сибирский экономический район,female
20000.0,20000,47,0.0,0.0,3.0,22.0,0,1,0,0,1,Восточный и Дальне-Восточный экономический район,male
7000.0,7000,31,0.0,0.0,10.0,15.0,0,1,0,0,1,Западно-Сибирский экономический район,male
5000.0,5000,27,0.0,0.0,5.0,9.0,1,0,0,0,1,Западно-Сибирский экономический район,male
5000.0,5000,25,0.0,0.0,1.0,8.0,1,1,0,0,1,Западно-Сибирский экономический район,male
60.0,60,34,4.0,1.0,3.0,15.0,0,1,0,0,1,Западно-Сибирский экономический район,female
5000.0,5000,41,5.0,0.0,17.0,18.0,0,1,0,0,1,Западно-Сибирский экономический район,female
10000.0,10000,35,5.0,0.0,3.0,14.0,0,1,1,0,1,Западно-Сибирский экономический район,female
15000.0,15000,38,4.0,0.0,3.0,7.0,0,0,0,0,1,Западно-Сибирский экономический район,male
7000.0,7000,42,5.0,1.0,10.0,15.0,0,0,1,0,1,Западно-Сибирский экономический район,female
6000.0,9000,60,5.0,1.0,3.0,38.0,1,0,0,0,1,Западно-Сибирский экономический район,male
6700.0,6700,48,5.0,1.0,23.0,30.0,0,1,0,0,1,Западно-Сибирский экономический район,female
7760.0,7760,53,5.0,1.0,1.0,25.0,0,1,0,0,1,Западно-Сибирский экономический район,female
10000.0,10000,32,5.0,0.0,3.0,12.0,1,0,0,0,1,Западно-Сибирский экономический район,male
10000.0,10000,52,0.0,0.0,2.0,32.0,1,0,0,0,1,Западно-Сибирский экономический район,female
15000.0,15000,48,5.0,0.0,2.0,30.0,1,0,1,0,1,Западно-Сибирский экономический район,male
10000.0,10000,27,5.0,0.0,3.0,7.0,1,0,1,0,1,Западно-Сибирский экономический район,male
8000.0,8000,26,1.0,0.0,1.0,7.0,0,0,0,0,1,Западно-Сибирский экономический район,female
30000.0,30000,49,5.0,1.0,1.0,26.0,1,0,1,0,1,Западно-Сибирский экономический район,female
30000.0,30000,53,5.0,1.0,13.0,34.0,1,0,1,0,1,Западно-Сибирский экономический район,male
6000.0,8700,58,5.0,0.0,3.0,30.0,0,0,0,0,1,Западно-Сибирский экономический район,male
12000.0,12000,34,4.0,0.0,0.0,17.0,0,1,0,0,1,Восточный и Дальне-Восточный экономический район,female
7000.0,7500,43,0.0,1.0,0.0,20.0,0,0,0,0,1,Западно-Сибирский экономический район,male
8000.0,8000,43,1.0,0.0,2.0,18.0,0,1,0,0,1,Западно-Сибирский экономический район,female
13000.0,13000,43,5.0,1.0,16.0,18.0,1,0,1,0,1,Западно-Сибирский экономический район,female
4500.0,13500,31,3.0,0.0,1.0,10.0,0,0,1,0,1,Западно-Сибирский экономический район,male
6000.0,6000,51,3.0,0.0,8.0,26.0,0,0,0,0,1,Западно-Сибирский экономический район,female
6000.0,6000,50,3.0,0.0,6.0,30.0,0,0,0,0,1,Западно-Сибирский экономический район,male
24900.0,24900,37,3.0,0.0,3.0,16.0,0,0,0,0,1,Западно-Сибирский экономический район,male
12000.0,12000,53,5.0,0.0,0.0,37.0,0,0,0,0,1,Западно-Сибирский экономический район,male
11000.0,14300,52,4.0,1.0,15.0,36.0,1,0,0,0,1,Западно-Сибирский экономический район,female
10000.0,10000,57,0.0,0.0,37.0,41.0,0,0,0,0,1,Западно-Сибирский экономический район,male
2500.0,2500,30,0.0,0.0,7.0,7.0,0,0,0,0,1,Западно-Сибирский экономический район,female
20000.0,20000,35,5.0,0.0,1.0,16.0,1,0,0,0,1,Западно-Сибирский экономический район,female
15000.0,16700,31,5.0,1.0,3.0,6.0,0,1,1,0,1,Восточный и Дальне-Восточный экономический район,male
20053.0,23053,32,0.0,1.0,1.0,13.0,0,1,1,1,1,Западно-Сибирский экономический район,male
24000.0,24000,30,0.0,0.0,1.0,7.0,0,0,1,0,1,Западно-Сибирский экономический район,female
10000.0,10000,27,0.0,1.0,1.0,9.0,1,0,1,0,1,Западно-Сибирский экономический район,female
15000.0,15000,23,5.0,0.0,1.0,4.0,1,0,1,0,1,Западно-Сибирский экономический район,female
10000.0,10000,38,0.0,0.0,3.0,17.0,0,0,1,0,1,Западно-Сибирский экономический район,male
8000.0,10800,59,4.0,0.0,0.0,34.0,0,0,0,0,1,Западно-Сибирский экономический район,male
4000.0,4000,51,4.0,1.0,23.0,33.0,0,0,0,0,1,Западно-Сибирский экономический район,female
12000.0,12000,29,5.0,0.0,8.0,12.0,1,0,0,0,1,Западно-Сибирский экономический район,female
20000.0,20000,27,5.0,1.0,5.0,5.0,0,0,1,0,1,Западно-Сибирский экономический район,female
10000.0,10000,30,0.0,0.0,1.0,10.0,0,0,0,0,1,Западно-Сибирский экономический район,male
5000.0,5000,31,0.0,0.0,0.0,14.0,0,0,0,0,1,Западно-Сибирский экономический район,female
3000.0,3000,26,5.0,1.0,2.0,4.0,1,1,0,1,1,Западно-Сибирский экономический район,female
5000.0,6500,22,2.0,1.0,3.0,3.0,0,0,0,0,1,Западно-Сибирский экономический район,male
9800.0,9800,25,0.0,1.0,0.0,0.0,0,0,1,0,1,Восточный и Дальне-Восточный экономический район,male
45000.0,45000,47,5.0,0.0,9.0,24.0,1,0,1,0,1,Западно-Сибирский экономический район,male
6000.0,8510,46,5.0,0.0,0.0,28.0,0,0,1,0,1,Западно-Сибирский экономический район,female
10500.0,14200,60,5.0,1.0,12.0,37.0,0,0,0,0,1,Западно-Сибирский экономический район,male
6000.0,6000,20,0.0,1.0,1.0,2.0,0,0,0,0,1,Западно-Сибирский экономический район,male
7000.0,7000,42,4.0,0.0,1.0,15.0,1,0,0,0,1,Западно-Сибирский экономический район,female
17000.0,17000,46,5.0,1.0,21.0,25.0,1,0,0,0,1,Западно-Сибирский экономический район,male
5000.0,5000,40,5.0,0.0,4.0,15.0,0,0,1,0,1,Западно-Сибирский экономический район,female
8000.0,8000,42,5.0,1.0,6.0,13.0,0,0,1,0,1,Западно-Сибирский экономический район,female
20000.0,30000,59,5.0,1.0,20.0,40.0,1,0,1,0,1,Западно-Сибирский экономический район,male
15000.0,15000,47,0.0,0.0,0.0,16.0,0,0,0,0,1,Западно-Сибирский экономический район,male
1000.0,10000,25,0.0,0.0,0.0,13.0,1,1,0,0,1,Западно-Сибирский экономический район,female
9000.0,9000,25,5.0,0.0,2.0,3.0,1,1,1,0,1,Восточный и Дальне-Восточный экономический район,female
13000.0,13000,44,3.0,0.0,0.0,23.0,0,1,1,0,1,Западно-Сибирский экономический район,female
2500.0,5000,46,4.0,0.0,0.0,20.0,0,1,0,0,1,Западно-Сибирский экономический район,male
15000.0,15000,45,3.0,1.0,0.0,20.0,0,1,0,0,1,Западно-Сибирский экономический район,male
8000.0,8000,21,4.0,0.0,2.0,2.0,0,1,1,0,1,Восточный и Дальне-Восточный экономический район,female
25000.0,25000,30,0.0,1.0,6.0,8.0,0,0,0,0,1,Западно-Сибирский экономический район,male
6650.0,6650,46,4.0,1.0,16.0,25.0,0,1,1,0,1,Западно-Сибирский экономический район,female
8000.0,8000,52,5.0,1.0,1.0,30.0,0,0,0,0,1,Западно-Сибирский экономический район,male
13000.0,13000,23,4.0,0.0,1.0,3.0,0,1,1,0,1,Западно-Сибирский экономический район,male
12000.0,12250,45,5.0,1.0,23.0,23.0,0,0,0,0,1,Западно-Сибирский экономический район,female
600.0,600,31,5.0,0.0,6.0,8.0,0,1,1,0,1,Западно-Сибирский экономический район,female
5000.0,5000,43,4.0,1.0,4.0,23.0,1,0,0,0,0,Западно-Сибирский экономический район,female
5000.0,5000,48,4.0,1.0,1.0,28.0,0,0,0,0,0,Западно-Сибирский экономический район,male
5000.0,5000,50,3.0,1.0,29.0,29.0,0,0,0,0,0,Западно-Сибирский экономический район,female
6000.0,6000,56,0.0,1.0,4.0,37.0,0,0,0,0,0,Западно-Сибирский экономический район,male
10000.0,10000,40,5.0,1.0,6.0,18.0,1,0,1,0,0,Западно-Сибирский экономический район,male
5500.0,5500,39,5.0,1.0,14.0,17.0,0,1,0,0,0,Западно-Сибирский экономический район,female
1100.0,2800,22,3.0,1.0,0.0,0.0,0,0,0,0,0,Западно-Сибирский экономический район,female
10000.0,10000,44,5.0,1.0,21.0,26.0,0,1,0,0,0,Западно-Сибирский экономический район,female
6000.0,6000,47,2.0,1.0,0.0,29.0,1,0,0,0,0,Западно-Сибирский экономический район,male
5200.0,5200,52,4.0,0.0,1.0,25.0,0,1,0,0,0,Западно-Сибирский экономический район,female
9000.0,9000,47,2.0,0.0,0.0,30.0,0,0,0,0,0,Западно-Сибирский экономический район,male
6000.0,11000,36,5.0,1.0,3.0,10.0,0,0,1,0,0,Западно-Сибирский экономический район,female
2500.0,3000,27,3.0,0.0,3.0,5.0,0,0,0,0,0,Западно-Сибирский экономический район,female
7800.0,7800,36,5.0,1.0,0.0,15.0,0,0,0,0,0,Западно-Сибирский экономический район,female
6300.0,9300,53,5.0,1.0,17.0,36.0,0,0,0,0,0,Западно-Сибирский экономический район,female
9500.0,9500,53,0.0,1.0,6.0,34.0,0,0,0,0,0,Западно-Сибирский экономический район,male
16800.0,17600,25,0.0,1.0,3.0,5.0,0,0,0,0,0,Западно-Сибирский экономический район,male
1800.0,1800,25,4.0,1.0,4.0,5.0,1,0,0,0,0,Западно-Сибирский экономический район,female
1200.0,2900,24,5.0,1.0,0.0,1.0,0,0,0,0,0,Западно-Сибирский экономический район,female
4400.0,4400,24,0.0,1.0,1.0,5.0,0,1,0,0,0,Западно-Сибирский экономический район,male
2200.0,9000,49,2.0,0.0,6.0,20.0,0,1,0,0,0,Западно-Сибирский экономический район,male
3000.0,3000,53,0.0,0.0,12.0,25.0,1,0,0,0,0,Западно-Сибирский экономический район,male
4500.0,4500,23,0.0,0.0,1.0,0.0,0,0,0,0,0,Западно-Сибирский экономический район,male
10000.0,10000,29,0.0,0.0,6.0,8.0,0,0,0,0,0,Западно-Сибирский экономический район,male
3300.0,3300,28,3.0,1.0,2.0,3.0,0,0,1,0,0,Западно-Сибирский экономический район,female
3000.0,3000,32,2.0,1.0,3.0,12.0,0,1,0,0,0,Западно-Сибирский экономический район,male
3000.0,5000,29,0.0,1.0,0.0,10.0,0,1,0,0,0,Западно-Сибирский экономический район,male
5000.0,11000,30,0.0,1.0,0.0,7.0,0,0,0,0,0,Западно-Сибирский экономический район,male
2000.0,8000,26,0.0,1.0,1.0,3.0,0,0,0,0,0,Западно-Сибирский экономический район,male
5000.0,5000,21,0.0,0.0,0.0,0.0,0,1,0,0,0,Западно-Сибирский экономический район,female
6000.0,6000,41,0.0,0.0,6.0,20.0,0,0,0,0,0,Восточный и Дальне-Восточный экономический район,male
9000.0,13000,48,5.0,1.0,17.0,30.0,0,0,0,0,0,Западно-Сибирский экономический район,female
2136.0,2136,23,0.0,1.0,4.0,3.0,0,0,0,0,0,Западно-Сибирский экономический район,female
5000.0,5000,57,0.0,1.0,0.0,36.0,0,0,0,1,0,Западно-Сибирский экономический район,male
10000.0,10000,41,5.0,1.0,10.0,16.0,1,0,0,0,0,Западно-Сибирский экономический район,female
2400.0,2400,47,2.0,1.0,10.0,23.0,0,0,0,0,0,Западно-Сибирский экономический район,female
60.0,60,34,0.0,1.0,3.0,16.0,0,0,0,0,0,Западно-Сибирский экономический район,female
1300.0,1300,29,3.0,1.0,11.0,10.0,0,0,0,0,0,Западно-Сибирский экономический район,male
1000.0,1000,41,3.0,1.0,17.0,25.0,0,0,0,0,0,Западно-Сибирский экономический район,female
4600.0,4600,20,1.0,1.0,2.0,2.0,0,1,0,0,0,Западно-Сибирский экономический район,male
8500.0,8500,32,5.0,1.0,12.0,11.0,0,0,0,0,0,Западно-Сибирский экономический район,female
7200.0,11300,60,0.0,0.0,7.0,42.0,1,0,0,0,0,Западно-Сибирский экономический район,male
900.0,900,27,4.0,1.0,6.0,6.0,1,1,0,0,0,Западно-Сибирский экономический район,female
